KEYID,PKTYPE,PKTYPE1,PKID,ZONE,PKROAD,x_cen_84,y_cen_84
690365,02,機車,,07,大理街,121.494781405,25.033860421
690366,02,,,07,大理街,121.494734445,25.033853764
690367,02,,,07,大理街,121.494728493,25.033853008
690368,02,,,07,大理街,121.494716588,25.033851497
690371,02,機車,,07,大理街,121.494751711,25.033856456
690372,02,機車,,07,大理街,121.494757664,25.033857211
690373,02,機車,,07,大理街,121.494769500,25.033858910
690374,02,機車,,07,大理街,121.494763548,25.033858154
690377,01,小型車,101,07,昆明街,121.504122695,25.039221932
690376,07,貨車裝卸專用,294,07,康定路,121.501383477,25.036451422
800518,02,,,,,121.496374094,25.027422033
800820,02,,,,,121.504130732,25.041502117
690546,02,機車,,07,青年路,121.502654360,25.023235700
690547,02,機車,,07,青年路,121.502651961,25.023213327
690548,02,機車,,07,青年路,121.502652761,25.023220785
690549,02,機車,,07,青年路,121.502651162,25.023205869
690541,01,小型車,12,07,青年路,121.502974285,25.020781903
690551,02,機車,,07,青年路,121.502653561,25.023228243
690559,02,機車,,07,國興路,121.508432794,25.023961161
690560,02,機車,,07,國興路,121.508431862,25.023969107
690561,02,機車,,07,國興路,121.508433726,25.023953215
690562,02,機車,,07,國興路,121.508430930,25.023977052
690859,11,機慢車停放區,,07,環河南路二段,121.495096393,25.036063210
690860,11,機慢車停放區,,07,環河南路二段,121.495155357,25.036131481
690861,11,機慢車停放區,,07,環河南路二段,121.494909470,25.035855823
690862,11,機慢車停放區,,07,環河南路二段,121.494964834,25.035918889
691033,02,,,07,雙園慢壘球場旁,121.488444942,25.033736673
691034,02,機車,,07,雙園慢壘球場旁,121.488432374,25.033742436
691035,02,,,07,雙園慢壘球場旁,121.488460410,25.033750320
691036,02,,,07,雙園慢壘球場旁,121.488472979,25.033744557
691037,02,,,07,雙園慢壘球場旁,121.488416440,25.033770429
691038,02,機車,,07,雙園慢壘球場旁,121.488428988,25.033764728
691039,02,機車,,07,雙園慢壘球場旁,121.488413520,25.033751081
691040,02,,,07,雙園慢壘球場旁,121.488470081,25.033725147
691041,02,,,07,雙園慢壘球場旁,121.488463796,25.033728028
691042,02,,,07,雙園慢壘球場旁,121.488457511,25.033730910
691043,02,機車,,07,雙園慢壘球場旁,121.488422703,25.033767609
691044,02,,,07,雙園慢壘球場旁,121.488454126,25.033753202
691045,02,機車,,07,雙園慢壘球場旁,121.488435273,25.033761846
691046,02,,,07,雙園慢壘球場旁,121.488410156,25.033773310
691047,02,,,07,雙園慢壘球場旁,121.488400973,25.033756781
691048,02,,,07,雙園慢壘球場旁,121.488479264,25.033741675
691049,02,機車,,07,雙園慢壘球場旁,121.488426089,25.033745318
691050,02,,,07,雙園慢壘球場旁,121.488466695,25.033747439
691051,02,機車,,07,雙園慢壘球場旁,121.488419805,25.033748199
691052,02,,,07,雙園慢壘球場旁,121.488407257,25.033753900
691053,02,機車,,07,雙園慢壘球場旁,121.488441557,25.033758965
691054,02,,,07,雙園慢壘球場旁,121.488447841,25.033756084
691055,02,,,07,雙園慢壘球場旁,121.488438657,25.033739555
691056,02,,,07,雙園慢壘球場旁,121.488451227,25.033733792
691057,02,,,07,雙園慢壘球場旁,121.488095496,25.033920490
691058,02,機車,,07,雙園慢壘球場旁,121.488137299,25.033882286
691060,02,機車,,07,雙園慢壘球場旁,121.488037083,25.033927900
691061,02,機車,,07,雙園慢壘球場旁,121.488070358,25.033932016
691062,02,,,07,雙園慢壘球場旁,121.488162437,25.033870760
691063,02,機車,,07,雙園慢壘球場旁,121.488089212,25.033923371
691064,02,,,07,雙園慢壘球場旁,121.488101781,25.033917609
691066,02,,,07,雙園慢壘球場旁,121.488043234,25.033925260
691067,02,機車,,07,雙園慢壘球場旁,121.488068190,25.033913921
691068,02,,,07,雙園慢壘球場旁,121.488108066,25.033914727
691069,02,,,07,雙園慢壘球場旁,121.488099613,25.033899513
691071,02,,,07,雙園慢壘球場旁,121.488049519,25.033922378
691072,02,,,07,雙園慢壘球場旁,121.488064256,25.033934710
691073,02,,,07,雙園慢壘球場旁,121.488183459,25.033880211
691074,02,,,07,雙園慢壘球場旁,121.488057972,25.033937592
691075,02,,,07,雙園慢壘球場旁,121.488055804,25.033919497
691077,02,機車,,07,雙園慢壘球場旁,121.488145752,25.033897500
691078,02,機車,,07,雙園慢壘球場旁,121.488074475,25.033911039
691079,02,,,07,雙園慢壘球場旁,121.488120635,25.033908964
691080,02,,,07,雙園慢壘球場旁,121.488124751,25.033887987
691081,02,,,07,雙園慢壘球場旁,121.488114350,25.033911845
691083,02,,,07,雙園慢壘球場旁,121.488093328,25.033902395
691084,02,,,07,雙園慢壘球場旁,121.488051687,25.033940474
691085,02,,,07,雙園慢壘球場旁,121.488156152,25.033873642
691086,02,,,07,雙園慢壘球場旁,121.488189743,25.033877330
691087,02,,,07,雙園慢壘球場旁,121.488177174,25.033883093
691089,02,,,07,雙園慢壘球場旁,121.488087043,25.033905276
691090,02,機車,,07,雙園慢壘球場旁,121.488139467,25.033900382
691091,02,,,07,雙園慢壘球場旁,121.488112182,25.033893750
691092,02,機車,,07,雙園慢壘球場旁,121.488080759,25.033908158
691093,02,機車,,07,雙園慢壘球場旁,121.488149868,25.033876523
691094,02,,,07,雙園慢壘球場旁,121.488118467,25.033890869
691095,02,機車,,07,雙園慢壘球場旁,121.488158320,25.033891737
691096,02,機車,,07,雙園慢壘球場旁,121.488131014,25.033885168
691097,02,,,07,雙園慢壘球場旁,121.488181291,25.033862116
691098,02,,,07,雙園慢壘球場旁,121.488126920,25.033906082
691099,02,,,07,雙園慢壘球場旁,121.488175006,25.033864997
691100,02,機車,,07,雙園慢壘球場旁,121.488152037,25.033894619
691101,02,機車,,07,雙園慢壘球場旁,121.488061905,25.033916802
691102,02,機車,,07,雙園慢壘球場旁,121.488143583,25.033879405
691103,02,,,07,雙園慢壘球場旁,121.488164605,25.033888856
691104,02,,,07,雙園慢壘球場旁,121.488133204,25.033903201
691105,02,,,07,雙園慢壘球場旁,121.488170889,25.033885974
691107,02,,,07,雙園慢壘球場旁,121.488105897,25.033896631
691108,02,機車,,07,雙園慢壘球場旁,121.488076643,25.033929134
691109,02,機車,,07,雙園慢壘球場旁,121.488082928,25.033926253
691110,02,機車,,07,雙園慢壘球場旁,121.488045536,25.033943114
691111,02,,,07,雙園慢壘球場旁,121.488168721,25.033867879
691113,02,,,07,雙園慢壘球場旁,121.487777720,25.034070448
691114,02,,,07,雙園慢壘球場旁,121.487765151,25.034076212
691115,02,,,07,雙園慢壘球場旁,121.487769268,25.034055234
691116,02,機車,,07,雙園慢壘球場旁,121.487752715,25.034081733
691117,02,,,07,雙園慢壘球場旁,121.487725591,25.034074977
691118,02,機車,,07,雙園慢壘球場旁,121.487790107,25.034064872
691119,02,機車,,07,雙園慢壘球場旁,121.487775370,25.034052540
691120,02,,,07,雙園慢壘球場旁,121.487740328,25.034087309
691121,02,,,07,雙園慢壘球場旁,121.487734044,25.034090191
691122,02,機車,,07,雙園慢壘球場旁,121.487783822,25.034067754
691123,02,,,07,雙園慢壘球場旁,121.487731875,25.034072095
691124,02,,,07,雙園慢壘球場旁,121.487746613,25.034084427
691125,02,機車,,07,雙園慢壘球場旁,121.487744262,25.034066519
691126,02,,,07,雙園慢壘球場旁,121.487756698,25.034060997
691127,02,機車,,07,雙園慢壘球場旁,121.487781655,25.034049659
691128,02,,,07,雙園慢壘球場旁,121.487771436,25.034073330
691129,02,機車,,07,雙園慢壘球場旁,121.487750547,25.034063638
691130,02,機車,,07,雙園慢壘球場旁,121.487796392,25.034061991
691131,02,機車,,07,雙園慢壘球場旁,121.487787939,25.034046777
691132,02,,,07,雙園慢壘球場旁,121.487762983,25.034058116
691133,02,,,07,雙園慢壘球場旁,121.487738160,25.034069214
691134,02,機車,,07,雙園慢壘球場旁,121.487759000,25.034078852
691161,01,小型車,64,07,環河南路一段350巷,121.497071731,25.039279622
691162,01,小型車,65,07,環河南路一段350巷,121.497116206,25.039299521
691163,01,小型車,66,07,環河南路一段350巷,121.497160682,25.039319421
691164,01,小型車,67,07,環河南路一段350巷,121.497205157,25.039339320
691165,01,小型車,68,07,環河南路一段350巷,121.497249633,25.039359220
691166,01,小型車,69,07,環河南路一段350巷,121.497294108,25.039379120
691168,01,小型車,55,07,環河南路一段350巷,121.496543215,25.039036131
691169,01,小型車,57,07,環河南路一段350巷,121.496631576,25.039077005
691170,17,消防車,58,07,環河南路一段350巷,121.496675757,25.039097442
691171,01,小型車,56,07,環河南路一段350巷,121.496587395,25.039056568
691173,17,消防車,59,07,環河南路一段350巷,121.496719206,25.039117424
691174,01,小型車,60,07,環河南路一段350巷,121.496849012,25.039178597
691175,02,,,07,東園街73巷,121.497046562,25.026186714
691176,02,,,07,東園街73巷,121.497053009,25.026189279
691177,02,,,07,東園街73巷,121.497059457,25.026191844
691178,02,,,07,東園街73巷,121.497040114,25.026184149
691257,02,機車,,07,德昌街261巷,121.492152578,25.022870908
691258,02,機車,,07,德昌街261巷,121.492158818,25.022857042
691259,02,機車,,07,德昌街261巷,121.492155698,25.022863975
691260,02,機車,,07,德昌街261巷,121.492161937,25.022850109
691261,02,機車,,07,德昌街261巷,121.492165058,25.022843175
691262,02,機車,,07,德昌街261巷,121.492168178,25.022836242
691263,02,,,07,寶興街,121.495005795,25.024416786
691264,02,,,07,寶興街,121.495016949,25.024391681
691265,02,,,07,寶興街,121.495002077,25.024425155
691338,01,小型車,18,07,大理街160巷,121.494010326,25.033059978
691339,01,小型車,17,07,大理街160巷,121.494001338,25.033015504
691342,02,,,07,大理街159巷2弄,121.495952027,25.034223993
691346,02,,,07,大理街159巷2弄,121.495959626,25.034225250
691348,01,小型車,,07,大理街159巷2弄,121.495728068,25.034193611
691349,01,小型車,,07,大理街159巷2弄,121.495777150,25.034200199
691343,01,小型車,,07,大理街159巷2弄,121.495923687,25.034219987
691347,01,小型車,,07,大理街159巷2弄,121.495826148,25.034206724
691604,02,,,07,興義街,121.490926785,25.026015599
691605,02,,,07,興義街,121.490932094,25.026020076
691606,02,,,07,興義街,121.490937403,25.026024553
691608,02,機車,,07,西藏路,121.495229735,25.028711594
691609,02,機車,,07,西藏路,121.495213291,25.028714294
691610,02,機車,,07,西藏路,121.495246179,25.028708895
691611,02,機車,,07,西藏路,121.495205069,25.028715643
691612,02,機車,,07,西藏路,121.495237957,25.028710244
691613,02,機車,,07,西藏路,121.495221513,25.028712944
691637,02,,,07,興義街,121.491046154,25.026119616
691638,02,,,07,興義街,121.491040904,25.026115239
691636,02,機車,,07,興義街,121.491173420,25.026224418
691639,02,,,07,興義街,121.490974354,25.026056127
691640,02,,,07,興義街,121.490979687,25.026060579
691641,02,,,07,興義街,121.490969020,25.026051674
691647,02,機車,,07,興義街,121.491689949,25.026552214
691648,02,機車,,07,興義街,121.491675499,25.026540251
691649,02,機車,,07,興義街,121.491697174,25.026558195
691650,02,機車,,07,興義街,121.491682724,25.026546233
691663,02,,,07,興義街,121.491272273,25.026198794
691652,02,機車,,07,興義街,121.491609409,25.026479963
691655,02,機車,,07,興義街,121.491602713,25.026474138
691654,02,機車,,07,興義街,121.491616184,25.026485606
691659,02,機車,,07,興義街,121.491565231,25.026441655
691651,02,機車,,07,興義街,121.491551746,25.026430286
691661,01,小型車,17,07,興義街,121.491516611,25.026399872
691664,02,,,07,興義街,121.491277980,25.026203530
691665,02,,,07,興義街,121.491307874,25.026228685
691666,02,,,07,興義街,121.491319288,25.026238157
691667,02,,,07,興義街,121.491302167,25.026223948
691668,02,,,07,興義街,121.491283687,25.026208266
691669,02,,,07,興義街,121.491313581,25.026233421
691662,02,機車,,07,興義街,121.491647399,25.026517354
691657,02,機車,,07,興義街,121.491640258,25.026511524
691660,02,機車,,07,興義街,121.491625640,25.026499561
691740,02,機車,,07,環河南路三段,121.495098130,25.017001887
800520,01,,32,,,121.496455223,25.027407626
800821,02,,,,,121.504121783,25.041502822
800774,02,,,,,121.502652145,25.041623201
692014,02,,,07,,121.494967500,25.032365588
692015,02,,,07,,121.494966319,25.032358707
692016,02,,,07,,121.494965137,25.032351826
692017,02,,,07,,121.494969864,25.032379349
692018,02,,,07,,121.494968683,25.032372469
692019,02,,,07,,121.494971122,25.032386078
692020,02,,,07,,121.494963067,25.032339314
692021,02,,,07,,121.494964324,25.032346043
692026,02,,,07,,121.494945610,25.032240787
692430,07,,,07,萬大路,121.497265828,25.019055319
692514,01,小型車,27,07,峨嵋街,121.502508146,25.044604471
692516,01,小型車,5,07,峨嵋街,121.502522353,25.044528087
692517,01,小型車,6,07,峨嵋街,121.502570841,25.044516586
692572,02,,,07,國興路,121.505027506,25.025582846
692560,02,,,07,國興路,121.505019239,25.025580316
692561,02,,,07,國興路,121.504986169,25.025570198
692562,02,,,07,國興路,121.504977902,25.025567668
692563,02,,,07,國興路,121.504994436,25.025572728
692564,02,,,07,國興路,121.504944832,25.025557549
692567,02,,,07,國興路,121.505069331,25.025595393
692568,02,,,07,國興路,121.505010971,25.025577787
692569,02,,,07,國興路,121.505035773,25.025585375
692573,02,,,07,國興路,121.504911762,25.025547431
692575,02,,,07,國興路,121.505061063,25.025592863
692576,02,,,07,國興路,121.504920030,25.025549960
692577,02,,,07,國興路,121.505002704,25.025575257
692578,02,,,07,國興路,121.504969634,25.025565138
692579,02,,,07,國興路,121.505044041,25.025587905
692580,02,,,07,國興路,121.504928297,25.025552490
692581,02,,,07,國興路,121.505052796,25.025590333
692582,02,,,07,國興路,121.504961367,25.025562608
692583,02,,,07,國興路,121.504953099,25.025560079
692584,02,,,07,國興路,121.504936564,25.025555020
692585,02,,,07,國興路,121.505077598,25.025597922
692626,02,機車,,07,國興路,121.506827895,25.025792676
692627,02,機車,,07,國興路,121.506833591,25.025786659
692629,02,機車,,07,國興路,121.506822200,25.025798694
692631,02,機車,,07,國興路,121.506839287,25.025780642
692633,02,機車,,07,國興路,121.506897660,25.025718956
692635,02,機車,,07,國興路,121.506891964,25.025724974
692636,02,機車,,07,國興路,121.506909049,25.025706917
692637,02,機車,,07,國興路,121.506903356,25.025712936
692638,02,機車,,07,國興路,121.506943218,25.025670808
692639,02,機車,,07,國興路,121.506926132,25.025688866
692640,02,機車,,07,國興路,121.506931828,25.025682848
692641,02,機車,,07,國興路,121.506937525,25.025676827
692642,02,機車,,07,國興路,121.506920437,25.025694883
692643,02,機車,,07,國興路,121.506914741,25.025700901
692645,02,機車,,07,國興路,121.506948912,25.025664786
692650,02,機車,,07,國興路,121.507000142,25.025610607
692653,02,機車,,07,國興路,121.506994449,25.025616627
692655,02,機車,,07,國興路,121.506988757,25.025622647
692656,02,機車,,07,國興路,121.507250601,25.025344826
692657,02,機車,,07,國興路,121.507227434,25.025368888
692658,02,機車,,07,國興路,121.507256360,25.025338860
692659,02,機車,,07,國興路,121.507233160,25.025362895
692660,02,機車,,07,國興路,121.507244613,25.025350908
692661,02,機車,,07,國興路,121.507238886,25.025356901
692651,02,機車,,07,國興路,121.507011526,25.025598567
692670,02,機車,,07,國興路,121.507425404,25.025160675
692671,02,機車,,07,國興路,121.507419416,25.025166757
692673,02,機車,,07,國興路,121.507431163,25.025154708
692674,02,機車,,07,國興路,121.507758259,25.024806068
692675,02,機車,,07,國興路,121.507735059,25.024830103
692676,02,機車,,07,國興路,121.507746512,25.024818117
692677,02,機車,,07,國興路,121.507740786,25.024824110
692679,02,機車,,07,國興路,121.507752500,25.024812034
692680,02,機車,,07,國興路,121.507836397,25.024722254
